#com.redshiftdev.Sync-Solver-Health-Export (2.3.31),,
asleep-start-date-time,asleep-end-date-time,minutes-asleep
2018-05-19T08:32:00-04:00,2018-05-19T09:13:00-04:00,41
2018-05-19T09:43:00-04:00,2018-05-19T10:29:00-04:00,46
2018-05-19T16:31:00-04:00,2018-05-19T17:15:00-04:00,44
2018-05-20T01:34:00-04:00,2018-05-20T07:22:00-04:00,348
2018-05-20T09:01:00-04:00,2018-05-20T10:16:00-04:00,75
2018-05-20T11:23:00-04:00,2018-05-20T12:43:00-04:00,80
2018-05-20T23:47:00-04:00,2018-05-21T02:43:00-04:00,176
2018-05-21T02:58:00-04:00,2018-05-21T05:54:00-04:00,176
2018-05-21T06:13:00-04:00,2018-05-21T08:02:00-04:00,109
2018-05-21T10:55:00-04:00,2018-05-21T11:28:00-04:00,33
2018-05-22T00:15:00-04:00,2018-05-22T01:45:00-04:00,90
2018-05-22T02:00:00-04:00,2018-05-22T05:27:00-04:00,207
2018-05-22T11:00:00-04:00,2018-05-22T11:45:00-04:00,45
2018-05-23T00:58:00-04:00,2018-05-23T07:42:00-04:00,404
2018-05-23T10:15:00-04:00,2018-05-23T12:18:00-04:00,123
2018-05-23T22:30:00-04:00,2018-05-24T08:30:00-04:00,600
2018-05-25T00:43:00-04:00,2018-05-25T08:15:00-04:00,452
2018-05-25T10:13:00-04:00,2018-05-25T11:42:00-04:00,89
2018-05-26T00:56:00-04:00,2018-05-26T06:01:00-04:00,305
2018-05-26T06:28:00-04:00,2018-05-26T08:11:00-04:00,103
2018-05-26T12:00:00-04:00,2018-05-26T13:03:00-04:00,63
2018-05-27T02:06:00-04:00,2018-05-27T04:17:00-04:00,131
2018-05-27T04:25:00-04:00,2018-05-27T06:45:00-04:00,140
2018-05-27T07:28:00-04:00,2018-05-27T08:59:00-04:00,91
2018-05-27T09:28:00-04:00,2018-05-27T10:11:00-04:00,43
2018-05-27T10:39:00-04:00,2018-05-27T11:30:00-04:00,51
2018-05-28T00:15:00-04:00,2018-05-28T01:28:00-04:00,73
2018-05-28T01:45:00-04:00,2018-05-28T03:28:00-04:00,103
2018-05-28T03:57:00-04:00,2018-05-28T05:12:00-04:00,75
2018-05-28T06:40:00-04:00,2018-05-28T07:47:00-04:00,67
2018-05-28T08:06:00-04:00,2018-05-28T09:11:00-04:00,65
2018-05-29T00:45:00-04:00,2018-05-29T03:13:00-04:00,148
2018-05-29T04:05:00-04:00,2018-05-29T05:42:00-04:00,97
2018-05-29T08:11:00-04:00,2018-05-29T08:46:00-04:00,35
2018-05-29T10:00:00-04:00,2018-05-29T11:11:00-04:00,71
2018-05-30T00:47:00-04:00,2018-05-30T02:13:00-04:00,86
2018-05-30T02:30:00-04:00,2018-05-30T02:56:00-04:00,26
2018-05-30T03:15:00-04:00,2018-05-30T04:14:00-04:00,59
2018-05-30T04:30:00-04:00,2018-05-30T06:13:00-04:00,103
2018-05-30T13:46:00-04:00,2018-05-30T14:14:00-04:00,28
2018-05-30T22:30:00-04:00,2018-05-31T01:22:00-04:00,172
2018-05-31T01:54:00-04:00,2018-05-31T02:11:00-04:00,17
2018-05-31T02:44:00-04:00,2018-05-31T03:29:00-04:00,45
2018-05-31T06:00:00-04:00,2018-05-31T07:02:00-04:00,62
2018-05-31T23:30:00-04:00,2018-06-01T00:44:00-04:00,74
2018-06-01T01:10:00-04:00,2018-06-01T01:28:00-04:00,18
2018-06-01T01:47:00-04:00,2018-06-01T08:01:00-04:00,374
2018-06-01T09:56:00-04:00,2018-06-01T10:26:00-04:00,30
2018-06-01T10:59:00-04:00,2018-06-01T11:34:00-04:00,35
2018-06-02T00:27:00-04:00,2018-06-02T01:15:00-04:00,48
2018-06-02T01:26:00-04:00,2018-06-02T06:44:00-04:00,318
2018-06-02T07:10:00-04:00,2018-06-02T08:42:00-04:00,92
2018-06-02T11:15:00-04:00,2018-06-02T11:28:00-04:00,13
2018-06-03T01:30:00-04:00,2018-06-03T05:52:00-04:00,262
2018-06-03T06:37:00-04:00,2018-06-03T08:20:00-04:00,103
2018-06-03T10:50:00-04:00,2018-06-03T11:42:00-04:00,52
2018-06-03T12:11:00-04:00,2018-06-03T12:35:00-04:00,24
2018-06-04T01:35:00-04:00,2018-06-04T01:58:00-04:00,23
2018-06-04T02:13:00-04:00,2018-06-04T04:12:00-04:00,119
2018-06-04T05:05:00-04:00,2018-06-04T05:34:00-04:00,29
2018-06-05T00:41:00-04:00,2018-06-05T06:00:00-04:00,319
2018-06-05T14:50:00-04:00,2018-06-05T15:43:00-04:00,53
2018-06-06T01:15:00-04:00,2018-06-06T03:14:00-04:00,119
2018-06-06T04:59:00-04:00,2018-06-06T06:14:00-04:00,75
2018-06-06T07:13:00-04:00,2018-06-06T07:53:00-04:00,40
2018-06-06T08:36:00-04:00,2018-06-06T08:59:00-04:00,23
2018-06-06T09:45:00-04:00,2018-06-06T11:57:00-04:00,132
2018-06-07T02:00:00-04:00,2018-06-07T04:00:00-04:00,120
2018-06-07T04:25:00-04:00,2018-06-07T05:28:00-04:00,63
2018-06-07T06:17:00-04:00,2018-06-07T07:26:00-04:00,69
2018-06-07T09:03:00-04:00,2018-06-07T09:45:00-04:00,42
2018-06-07T23:48:00-04:00,2018-06-08T05:02:00-04:00,314
2018-06-08T05:28:00-04:00,2018-06-08T08:00:00-04:00,152
2018-06-08T08:32:00-04:00,2018-06-08T09:34:00-04:00,62
2018-06-09T01:31:00-04:00,2018-06-09T08:41:00-04:00,430
2018-06-09T09:46:00-04:00,2018-06-09T10:44:00-04:00,58
2018-06-09T12:31:00-04:00,2018-06-09T12:58:00-04:00,27
2018-06-10T01:29:00-04:00,2018-06-10T05:20:00-04:00,231
2018-06-10T06:18:00-04:00,2018-06-10T08:02:00-04:00,104
2018-06-10T08:18:00-04:00,2018-06-10T08:48:00-04:00,30
2018-06-11T02:15:00-04:00,2018-06-11T05:43:00-04:00,208
2018-06-11T06:01:00-04:00,2018-06-11T06:31:00-04:00,30
2018-06-12T00:06:00-04:00,2018-06-12T06:55:00-04:00,409
2018-06-12T09:47:00-04:00,2018-06-12T10:59:00-04:00,72
2018-06-13T00:00:00-04:00,2018-06-13T00:57:00-04:00,57
2018-06-13T01:15:00-04:00,2018-06-13T02:33:00-04:00,78
2018-06-13T02:45:00-04:00,2018-06-13T03:31:00-04:00,46
2018-06-13T03:47:00-04:00,2018-06-13T05:35:00-04:00,108
2018-06-13T05:44:00-04:00,2018-06-13T07:00:00-04:00,76
2018-06-13T08:36:00-04:00,2018-06-13T09:30:00-04:00,54
2018-06-14T02:29:00-04:00,2018-06-14T05:00:00-04:00,151
2018-06-14T05:47:00-04:00,2018-06-14T07:27:00-04:00,100
2018-06-14T09:45:00-04:00,2018-06-14T12:30:00-04:00,165
2018-06-14T22:00:00-04:00,2018-06-14T23:14:00-04:00,74
2018-06-14T23:30:00-04:00,2018-06-15T00:28:00-04:00,58
2018-06-15T01:15:00-04:00,2018-06-15T02:01:00-04:00,46
2018-06-15T02:16:00-04:00,2018-06-15T02:43:00-04:00,27
2018-06-15T04:12:00-04:00,2018-06-15T05:02:00-04:00,50
2018-06-15T06:00:00-04:00,2018-06-15T06:28:00-04:00,28
2018-06-15T06:39:00-04:00,2018-06-15T08:21:00-04:00,102
2018-06-15T10:16:00-04:00,2018-06-15T10:43:00-04:00,27
2018-06-16T01:05:00-04:00,2018-06-16T06:13:00-04:00,308
2018-06-16T08:00:00-04:00,2018-06-16T10:14:00-04:00,134
2018-06-16T12:00:00-04:00,2018-06-16T12:45:00-04:00,45
2018-06-17T01:00:00-04:00,2018-06-17T02:36:00-04:00,96
2018-06-17T02:57:00-04:00,2018-06-17T07:19:00-04:00,262
2018-06-17T08:31:00-04:00,2018-06-17T09:14:00-04:00,43
2018-06-18T02:01:00-04:00,2018-06-18T04:02:00-04:00,121
2018-06-18T04:35:00-04:00,2018-06-18T07:44:00-04:00,189
2018-06-18T09:49:00-04:00,2018-06-18T12:11:00-04:00,142
2018-06-19T01:31:00-04:00,2018-06-19T02:33:00-04:00,62
2018-06-19T03:00:00-04:00,2018-06-19T04:14:00-04:00,74
2018-06-19T04:30:00-04:00,2018-06-19T06:58:00-04:00,148
2018-06-19T11:00:00-04:00,2018-06-19T11:48:00-04:00,48
2018-06-20T02:29:00-04:00,2018-06-20T04:12:00-04:00,103
2018-06-20T04:23:00-04:00,2018-06-20T06:38:00-04:00,135
2018-06-20T07:00:00-04:00,2018-06-20T08:01:00-04:00,61
2018-06-21T00:45:00-04:00,2018-06-21T03:48:00-04:00,183
2018-06-21T06:28:00-04:00,2018-06-21T08:44:00-04:00,136
2018-06-21T09:45:00-04:00,2018-06-21T10:28:00-04:00,43
2018-06-21T10:44:00-04:00,2018-06-21T11:13:00-04:00,29
2018-06-21T12:13:00-04:00,2018-06-21T12:44:00-04:00,31
2018-06-22T01:00:00-04:00,2018-06-22T02:58:00-04:00,118
2018-06-22T04:09:00-04:00,2018-06-22T05:17:00-04:00,68
2018-06-22T06:15:00-04:00,2018-06-22T07:00:00-04:00,45
2018-06-22T07:23:00-04:00,2018-06-22T08:28:00-04:00,65
2018-06-23T00:00:00-04:00,2018-06-23T02:17:00-04:00,137
2018-06-23T02:31:00-04:00,2018-06-23T07:28:00-04:00,297
2018-06-23T07:37:00-04:00,2018-06-23T08:52:00-04:00,75
2018-06-23T11:00:00-04:00,2018-06-23T11:45:00-04:00,45
2018-06-23T12:01:00-04:00,2018-06-23T13:43:00-04:00,102
2018-06-24T00:25:00-04:00,2018-06-24T03:30:00-04:00,185
2018-06-24T03:45:00-04:00,2018-06-24T05:05:00-04:00,80
2018-06-24T05:14:00-04:00,2018-06-24T07:47:00-04:00,153
2018-06-24T09:30:00-04:00,2018-06-24T11:48:00-04:00,138
2018-06-24T13:58:00-04:00,2018-06-24T14:44:00-04:00,46
2018-06-24T23:59:00-04:00,2018-06-25T00:13:00-04:00,14
2018-06-25T00:29:00-04:00,2018-06-25T03:29:00-04:00,180
2018-06-25T03:48:00-04:00,2018-06-25T05:49:00-04:00,121
2018-06-25T06:30:00-04:00,2018-06-25T06:56:00-04:00,26
2018-06-25T07:28:00-04:00,2018-06-25T07:58:00-04:00,30
2018-06-25T17:56:00-04:00,2018-06-25T19:59:00-04:00,123
2018-06-26T00:56:00-04:00,2018-06-26T02:29:00-04:00,93
2018-06-26T02:59:00-04:00,2018-06-26T04:58:00-04:00,119
2018-06-26T06:28:00-04:00,2018-06-26T07:31:00-04:00,63
2018-06-27T04:28:00-04:00,2018-06-27T05:49:00-04:00,81
2018-06-27T06:14:00-04:00,2018-06-27T06:41:00-04:00,27
2018-06-27T07:58:00-04:00,2018-06-27T10:27:00-04:00,149
2018-06-27T23:51:00-04:00,2018-06-28T01:29:00-04:00,98
2018-06-28T01:43:00-04:00,2018-06-28T03:48:00-04:00,125
2018-06-28T04:00:00-04:00,2018-06-28T04:35:00-04:00,35
2018-06-28T05:15:00-04:00,2018-06-28T07:13:00-04:00,118
2018-06-28T11:31:00-04:00,2018-06-28T12:44:00-04:00,73
2018-06-29T01:23:00-04:00,2018-06-29T03:11:00-04:00,108
2018-06-29T04:21:00-04:00,2018-06-29T10:02:00-04:00,341
2018-06-29T14:00:00-04:00,2018-06-29T15:00:00-04:00,60
2018-06-30T00:32:00-04:00,2018-06-30T03:45:00-04:00,193
2018-06-30T04:15:00-04:00,2018-06-30T04:43:00-04:00,28
2018-06-30T05:42:00-04:00,2018-06-30T06:01:00-04:00,19
2018-06-30T06:05:00-04:00,2018-06-30T06:57:00-04:00,52
2018-06-30T07:14:00-04:00,2018-06-30T07:56:00-04:00,42
2018-06-30T08:15:00-04:00,2018-06-30T08:44:00-04:00,29
2018-06-30T23:45:00-04:00,2018-07-01T08:11:00-04:00,506
2018-07-02T02:24:00-04:00,2018-07-02T02:54:00-04:00,30
2018-07-02T03:15:00-04:00,2018-07-02T05:58:00-04:00,163
2018-07-02T06:15:00-04:00,2018-07-02T07:28:00-04:00,73
2018-07-02T13:52:00-04:00,2018-07-02T14:42:00-04:00,50
2018-07-03T00:58:00-04:00,2018-07-03T01:50:00-04:00,52
2018-07-03T02:00:00-04:00,2018-07-03T07:15:00-04:00,315
2018-07-03T07:28:00-04:00,2018-07-03T08:14:00-04:00,46
2018-07-04T00:32:00-04:00,2018-07-04T03:03:00-04:00,151
2018-07-04T03:16:00-04:00,2018-07-04T08:41:00-04:00,325
2018-07-04T09:10:00-04:00,2018-07-04T09:26:00-04:00,16
2018-07-04T10:02:00-04:00,2018-07-04T10:57:00-04:00,55
2018-07-05T02:30:00-04:00,2018-07-05T04:03:00-04:00,93
2018-07-05T04:25:00-04:00,2018-07-05T07:13:00-04:00,168
2018-07-05T07:57:00-04:00,2018-07-05T08:43:00-04:00,46
2018-07-05T09:11:00-04:00,2018-07-05T10:03:00-04:00,52
2018-07-06T01:55:00-04:00,2018-07-06T03:27:00-04:00,92
2018-07-06T04:28:00-04:00,2018-07-06T08:12:00-04:00,224
2018-07-07T02:10:00-04:00,2018-07-07T02:44:00-04:00,34
2018-07-07T03:04:00-04:00,2018-07-07T05:02:00-04:00,118
2018-07-07T06:26:00-04:00,2018-07-07T09:31:00-04:00,185
2018-07-08T02:45:00-04:00,2018-07-08T08:14:00-04:00,329
2018-07-08T08:58:00-04:00,2018-07-08T10:31:00-04:00,93
2018-07-08T22:00:00-04:00,2018-07-08T22:29:00-04:00,29
2018-07-09T00:14:00-04:00,2018-07-09T03:58:00-04:00,224
2018-07-09T04:03:00-04:00,2018-07-09T06:00:00-04:00,117
2018-07-09T06:16:00-04:00,2018-07-09T07:16:00-04:00,60
2018-07-09T07:28:00-04:00,2018-07-09T07:58:00-04:00,30
2018-07-09T12:29:00-04:00,2018-07-09T13:13:00-04:00,44
2018-07-10T00:29:00-04:00,2018-07-10T01:31:00-04:00,62
2018-07-10T01:58:00-04:00,2018-07-10T05:16:00-04:00,198
2018-07-10T05:30:00-04:00,2018-07-10T06:13:00-04:00,43
2018-07-10T06:25:00-04:00,2018-07-10T08:03:00-04:00,98
2018-07-11T00:14:00-04:00,2018-07-11T00:59:00-04:00,45
2018-07-11T01:30:00-04:00,2018-07-11T03:26:00-04:00,116
2018-07-11T03:54:00-04:00,2018-07-11T06:11:00-04:00,137
2018-07-11T07:16:00-04:00,2018-07-11T07:41:00-04:00,25
2018-07-11T07:59:00-04:00,2018-07-11T08:44:00-04:00,45
2018-07-12T02:09:00-04:00,2018-07-12T02:59:00-04:00,50
2018-07-12T03:17:00-04:00,2018-07-12T05:29:00-04:00,132
2018-07-12T05:46:00-04:00,2018-07-12T07:29:00-04:00,103
2018-07-12T07:59:00-04:00,2018-07-12T11:51:00-04:00,232
2018-07-13T01:18:00-04:00,2018-07-13T02:02:00-04:00,44
2018-07-13T02:25:00-04:00,2018-07-13T03:26:00-04:00,61
2018-07-13T03:47:00-04:00,2018-07-13T04:47:00-04:00,60
2018-07-13T05:30:00-04:00,2018-07-13T08:01:00-04:00,151
2018-07-14T00:29:00-04:00,2018-07-14T02:07:00-04:00,98
2018-07-14T03:27:00-04:00,2018-07-14T04:02:00-04:00,35
2018-07-14T05:30:00-04:00,2018-07-14T06:07:00-04:00,37
2018-07-14T06:30:00-04:00,2018-07-14T07:11:00-04:00,41
2018-07-14T07:45:00-04:00,2018-07-14T07:59:00-04:00,14
2018-07-14T11:31:00-04:00,2018-07-14T12:46:00-04:00,75
2018-07-15T04:44:00-04:00,2018-07-15T07:31:00-04:00,167
2018-07-15T23:58:00-04:00,2018-07-16T06:30:00-04:00,392
2018-07-16T07:38:00-04:00,2018-07-16T08:09:00-04:00,31
2018-07-16T15:10:00-04:00,2018-07-16T15:44:00-04:00,34
2018-07-16T22:46:00-04:00,2018-07-17T00:26:00-04:00,100
2018-07-17T02:15:00-04:00,2018-07-17T02:37:00-04:00,22
2018-07-17T02:45:00-04:00,2018-07-17T05:56:00-04:00,191
2018-07-17T06:13:00-04:00,2018-07-17T07:12:00-04:00,59
2018-07-18T01:14:00-04:00,2018-07-18T01:41:00-04:00,27
2018-07-18T02:16:00-04:00,2018-07-18T05:17:00-04:00,181
2018-07-18T05:44:00-04:00,2018-07-18T06:34:00-04:00,50
2018-07-18T09:14:00-04:00,2018-07-18T10:16:00-04:00,62
2018-07-18T12:29:00-04:00,2018-07-18T13:00:00-04:00,31
2018-07-18T23:45:00-04:00,2018-07-19T06:36:00-04:00,411
2018-07-19T08:15:00-04:00,2018-07-19T10:23:00-04:00,128
2018-07-19T10:32:00-04:00,2018-07-19T11:27:00-04:00,55
2018-07-20T01:15:00-04:00,2018-07-20T01:59:00-04:00,44
2018-07-20T02:15:00-04:00,2018-07-20T04:48:00-04:00,153
2018-07-20T06:00:00-04:00,2018-07-20T08:45:00-04:00,165
2018-07-21T00:45:00-04:00,2018-07-21T01:57:00-04:00,72
2018-07-21T02:30:00-04:00,2018-07-21T03:32:00-04:00,62
2018-07-21T04:17:00-04:00,2018-07-21T07:45:00-04:00,208
2018-07-21T15:45:00-04:00,2018-07-21T16:00:00-04:00,15
2018-07-22T02:00:00-04:00,2018-07-22T02:42:00-04:00,42
2018-07-22T03:30:00-04:00,2018-07-22T07:26:00-04:00,236
2018-07-22T08:00:00-04:00,2018-07-22T11:43:00-04:00,223
2018-07-23T02:45:00-04:00,2018-07-23T03:42:00-04:00,57
2018-07-23T04:13:00-04:00,2018-07-23T04:53:00-04:00,40
2018-07-23T04:58:00-04:00,2018-07-23T05:33:00-04:00,35
2018-07-23T05:42:00-04:00,2018-07-23T06:47:00-04:00,65
2018-07-23T07:09:00-04:00,2018-07-23T08:15:00-04:00,66
2018-07-24T01:15:00-04:00,2018-07-24T05:14:00-04:00,239
2018-07-24T05:26:00-04:00,2018-07-24T07:44:00-04:00,138
2018-07-24T08:28:00-04:00,2018-07-24T11:02:00-04:00,154
2018-07-25T02:30:00-04:00,2018-07-25T02:46:00-04:00,16
2018-07-25T03:15:00-04:00,2018-07-25T04:28:00-04:00,73
2018-07-25T04:58:00-04:00,2018-07-25T05:34:00-04:00,36
2018-07-25T06:59:00-04:00,2018-07-25T08:32:00-04:00,93
2018-07-26T00:45:00-04:00,2018-07-26T02:30:00-04:00,105
2018-07-26T02:44:00-04:00,2018-07-26T06:22:00-04:00,218
2018-07-26T06:30:00-04:00,2018-07-26T07:28:00-04:00,58
2018-07-26T10:30:00-04:00,2018-07-26T11:29:00-04:00,59
2018-07-26T22:58:00-04:00,2018-07-27T00:46:00-04:00,108
2018-07-27T00:50:00-04:00,2018-07-27T01:29:00-04:00,39
2018-07-27T03:03:00-04:00,2018-07-27T03:27:00-04:00,24
2018-07-27T03:48:00-04:00,2018-07-27T06:57:00-04:00,189
2018-07-27T08:45:00-04:00,2018-07-27T10:15:00-04:00,90
2018-07-28T02:30:00-04:00,2018-07-28T04:14:00-04:00,104
2018-07-28T05:13:00-04:00,2018-07-28T07:28:00-04:00,135
2018-07-28T07:59:00-04:00,2018-07-28T08:29:00-04:00,30
2018-07-28T08:52:00-04:00,2018-07-28T09:50:00-04:00,58
2018-07-29T00:45:00-04:00,2018-07-29T01:30:00-04:00,45
2018-07-29T02:00:00-04:00,2018-07-29T02:29:00-04:00,29
2018-07-29T03:07:00-04:00,2018-07-29T04:01:00-04:00,54
2018-07-29T04:44:00-04:00,2018-07-29T05:13:00-04:00,29
2018-07-29T05:45:00-04:00,2018-07-29T06:29:00-04:00,44
2018-07-29T06:45:00-04:00,2018-07-29T07:47:00-04:00,62
2018-07-29T09:06:00-04:00,2018-07-29T10:31:00-04:00,85
2018-07-30T01:44:00-04:00,2018-07-30T01:58:00-04:00,14
2018-07-30T02:45:00-04:00,2018-07-30T03:43:00-04:00,58
2018-07-30T04:42:00-04:00,2018-07-30T07:03:00-04:00,141
2018-07-30T13:29:00-04:00,2018-07-30T15:01:00-04:00,92
2018-07-30T23:55:00-04:00,2018-07-31T00:19:00-04:00,24
2018-07-31T00:46:00-04:00,2018-07-31T03:42:00-04:00,176
2018-07-31T04:29:00-04:00,2018-07-31T05:30:00-04:00,61
2018-07-31T09:39:00-04:00,2018-07-31T10:05:00-04:00,26
2018-08-01T00:46:00-04:00,2018-08-01T05:13:00-04:00,267
2018-08-01T05:23:00-04:00,2018-08-01T05:59:00-04:00,36
2018-08-01T06:45:00-04:00,2018-08-01T07:43:00-04:00,58
2018-08-01T08:58:00-04:00,2018-08-01T09:50:00-04:00,52
2018-08-01T10:01:00-04:00,2018-08-01T10:46:00-04:00,45
2018-08-02T01:15:00-04:00,2018-08-02T01:28:00-04:00,13
2018-08-02T03:25:00-04:00,2018-08-02T05:29:00-04:00,124
2018-08-02T06:00:00-04:00,2018-08-02T07:56:00-04:00,116
2018-08-02T09:14:00-04:00,2018-08-02T10:45:00-04:00,91
2018-08-03T00:17:00-04:00,2018-08-03T00:56:00-04:00,39
2018-08-03T01:29:00-04:00,2018-08-03T02:14:00-04:00,45
2018-08-03T02:40:00-04:00,2018-08-03T05:44:00-04:00,184
2018-08-03T06:33:00-04:00,2018-08-03T08:03:00-04:00,90
2018-08-04T02:00:00-04:00,2018-08-04T09:57:00-04:00,477
2018-08-05T01:30:00-04:00,2018-08-05T04:03:00-04:00,153
2018-08-05T04:35:00-04:00,2018-08-05T07:46:00-04:00,191
2018-08-05T08:29:00-04:00,2018-08-05T09:43:00-04:00,74
2018-08-05T09:58:00-04:00,2018-08-05T11:24:00-04:00,86
2018-08-06T00:59:00-04:00,2018-08-06T01:47:00-04:00,48
2018-08-06T01:57:00-04:00,2018-08-06T03:29:00-04:00,92
2018-08-06T04:15:00-04:00,2018-08-06T04:51:00-04:00,36
2018-08-06T05:15:00-04:00,2018-08-06T07:58:00-04:00,163
2018-08-06T22:45:00-04:00,2018-08-07T07:30:00-04:00,525
2018-08-07T16:00:00-04:00,2018-08-07T16:30:00-04:00,30
2018-08-08T00:42:00-04:00,2018-08-08T01:12:00-04:00,30
2018-08-08T01:31:00-04:00,2018-08-08T02:12:00-04:00,41
2018-08-08T02:29:00-04:00,2018-08-08T05:20:00-04:00,171
2018-08-08T05:41:00-04:00,2018-08-08T07:29:00-04:00,108
2018-08-08T11:59:00-04:00,2018-08-08T12:43:00-04:00,44
2018-08-09T00:15:00-04:00,2018-08-09T00:43:00-04:00,28
2018-08-09T01:30:00-04:00,2018-08-09T02:49:00-04:00,79
2018-08-09T03:00:00-04:00,2018-08-09T05:30:00-04:00,150
2018-08-09T05:43:00-04:00,2018-08-09T07:12:00-04:00,89
2018-08-09T14:29:00-04:00,2018-08-09T14:59:00-04:00,30
2018-08-09T23:15:00-04:00,2018-08-10T00:14:00-04:00,59
2018-08-10T00:31:00-04:00,2018-08-10T02:20:00-04:00,109
2018-08-10T02:45:00-04:00,2018-08-10T05:05:00-04:00,140
2018-08-10T05:15:00-04:00,2018-08-10T06:00:00-04:00,45
2018-08-10T06:14:00-04:00,2018-08-10T07:42:00-04:00,88
2018-08-10T11:45:00-04:00,2018-08-10T12:57:00-04:00,72
2018-08-10T13:17:00-04:00,2018-08-10T13:41:00-04:00,24
2018-08-11T03:45:00-04:00,2018-08-11T07:43:00-04:00,238
2018-08-11T07:59:00-04:00,2018-08-11T08:45:00-04:00,46
2018-08-11T11:59:00-04:00,2018-08-11T12:58:00-04:00,59
2018-08-12T00:14:00-04:00,2018-08-12T00:58:00-04:00,44
2018-08-12T03:55:00-04:00,2018-08-12T04:28:00-04:00,33
2018-08-12T04:45:00-04:00,2018-08-12T05:41:00-04:00,56
2018-08-12T06:01:00-04:00,2018-08-12T07:57:00-04:00,116
2018-08-12T08:45:00-04:00,2018-08-12T09:58:00-04:00,73
2018-08-13T01:42:00-04:00,2018-08-13T02:43:00-04:00,61
2018-08-13T03:00:00-04:00,2018-08-13T03:29:00-04:00,29
2018-08-13T04:00:00-04:00,2018-08-13T04:57:00-04:00,57
2018-08-13T05:45:00-04:00,2018-08-13T06:59:00-04:00,74
2018-08-13T11:30:00-04:00,2018-08-13T13:31:00-04:00,121
2018-08-13T23:45:00-04:00,2018-08-14T00:45:00-04:00,60
2018-08-14T00:59:00-04:00,2018-08-14T03:59:00-04:00,180
2018-08-14T04:15:00-04:00,2018-08-14T05:48:00-04:00,93
2018-08-14T05:59:00-04:00,2018-08-14T07:04:00-04:00,65
2018-08-15T01:30:00-04:00,2018-08-15T02:16:00-04:00,46
2018-08-15T02:30:00-04:00,2018-08-15T08:10:00-04:00,340
2018-08-15T09:41:00-04:00,2018-08-15T10:13:00-04:00,32
2018-08-15T10:46:00-04:00,2018-08-15T12:29:00-04:00,103
2018-08-16T02:30:00-04:00,2018-08-16T06:42:00-04:00,252
2018-08-16T07:12:00-04:00,2018-08-16T08:15:00-04:00,63
2018-08-16T23:30:00-04:00,2018-08-17T00:28:00-04:00,58
2018-08-17T02:01:00-04:00,2018-08-17T04:03:00-04:00,122
2018-08-17T04:29:00-04:00,2018-08-17T08:34:00-04:00,245
2018-08-17T14:14:00-04:00,2018-08-17T15:32:00-04:00,78
2018-08-18T00:29:00-04:00,2018-08-18T02:30:00-04:00,121
2018-08-18T03:00:00-04:00,2018-08-18T05:27:00-04:00,147
2018-08-18T06:15:00-04:00,2018-08-18T06:30:00-04:00,15
2018-08-18T06:59:00-04:00,2018-08-18T09:43:00-04:00,164
2018-08-18T10:45:00-04:00,2018-08-18T11:42:00-04:00,57
2018-08-19T01:14:00-04:00,2018-08-19T02:15:00-04:00,61
2018-08-19T02:24:00-04:00,2018-08-19T03:12:00-04:00,48
2018-08-19T03:30:00-04:00,2018-08-19T07:14:00-04:00,224
2018-08-19T07:30:00-04:00,2018-08-19T10:12:00-04:00,162
2018-08-19T23:32:00-04:00,2018-08-20T00:11:00-04:00,39
2018-08-20T00:59:00-04:00,2018-08-20T01:28:00-04:00,29
2018-08-20T01:57:00-04:00,2018-08-20T05:58:00-04:00,241
2018-08-20T06:30:00-04:00,2018-08-20T07:13:00-04:00,43
2018-08-20T11:32:00-04:00,2018-08-20T13:00:00-04:00,88
2018-08-21T01:30:00-04:00,2018-08-21T03:11:00-04:00,101
2018-08-21T03:45:00-04:00,2018-08-21T04:12:00-04:00,27
2018-08-21T05:29:00-04:00,2018-08-21T06:09:00-04:00,40
2018-08-21T06:15:00-04:00,2018-08-21T07:45:00-04:00,90
2018-08-21T10:44:00-04:00,2018-08-21T11:34:00-04:00,50
2018-08-21T23:30:00-04:00,2018-08-22T00:12:00-04:00,42
2018-08-22T00:33:00-04:00,2018-08-22T01:01:00-04:00,28
2018-08-22T01:15:00-04:00,2018-08-22T02:44:00-04:00,89
2018-08-22T03:14:00-04:00,2018-08-22T03:31:00-04:00,17
2018-08-22T03:39:00-04:00,2018-08-22T05:28:00-04:00,109
2018-08-22T05:54:00-04:00,2018-08-22T06:34:00-04:00,40
2018-08-22T06:43:00-04:00,2018-08-22T07:36:00-04:00,53
2018-08-22T11:45:00-04:00,2018-08-22T12:47:00-04:00,62
2018-08-22T23:40:00-04:00,2018-08-23T00:14:00-04:00,34
2018-08-23T01:45:00-04:00,2018-08-23T02:48:00-04:00,63
2018-08-23T03:11:00-04:00,2018-08-23T04:44:00-04:00,93
2018-08-23T05:08:00-04:00,2018-08-23T05:32:00-04:00,24
2018-08-23T05:37:00-04:00,2018-08-23T06:11:00-04:00,34
2018-08-23T06:41:00-04:00,2018-08-23T07:28:00-04:00,47
2018-08-23T23:00:00-04:00,2018-08-23T23:29:00-04:00,29
2018-08-23T23:45:00-04:00,2018-08-24T00:11:00-04:00,26
2018-08-24T00:40:00-04:00,2018-08-24T02:45:00-04:00,125
2018-08-24T03:00:00-04:00,2018-08-24T05:29:00-04:00,149
2018-08-24T05:46:00-04:00,2018-08-24T07:13:00-04:00,87
2018-08-24T07:45:00-04:00,2018-08-24T08:01:00-04:00,16
